epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
50,5179.21,1.34442,1.00901,1.26272,0.84122,0.84061,0.89126,0.67063,1.29325,0.83929,1.24963,0.005149,0.005149,0.005149
51,5281.54,1.3356,1.00033,1.25692,0.84945,0.84279,0.8938,0.67456,1.29078,0.83249,1.24701,0.00505,0.00505,0.00505
52,5384.5,1.32757,0.9934,1.24944,0.86063,0.83758,0.89752,0.67963,1.28865,0.82683,1.24471,0.004951,0.004951,0.004951
53,5487.67,1.32063,0.97479,1.24434,0.85949,0.83771,0.89863,0.67947,1.28494,0.82211,1.24175,0.004852,0.004852,0.004852
54,5592.76,1.32492,0.97743,1.25172,0.85265,0.84375,0.90073,0.68254,1.28021,0.81748,1.23894,0.004753,0.004753,0.004753
55,5697.36,1.31546,0.96983,1.24666,0.84695,0.84776,0.90007,0.68299,1.27453,0.81266,1.23544,0.004654,0.004654,0.004654
56,5800.62,1.31327,0.95956,1.23748,0.85071,0.84902,0.89963,0.68284,1.27149,0.80649,1.23282,0.004555,0.004555,0.004555
57,5903.22,1.29881,0.95192,1.22936,0.85184,0.84802,0.89989,0.68395,1.26905,0.80247,1.23082,0.004456,0.004456,0.004456
58,6005.75,1.29323,0.9444,1.22973,0.86005,0.84491,0.90008,0.68465,1.26612,0.79856,1.22819,0.004357,0.004357,0.004357
59,6109.7,1.29131,0.9463,1.23013,0.8623,0.84511,0.90041,0.68551,1.26165,0.7962,1.22583,0.004258,0.004258,0.004258
60,6213.23,1.29076,0.93435,1.22556,0.85523,0.84733,0.90071,0.68745,1.25834,0.7929,1.22344,0.004159,0.004159,0.004159
61,6315.94,1.28723,0.93342,1.22517,0.85166,0.85085,0.90105,0.68812,1.25489,0.79004,1.22119,0.00406,0.00406,0.00406
62,6420.13,1.2801,0.92212,1.22217,0.85769,0.84746,0.90252,0.69019,1.25256,0.7863,1.21927,0.003961,0.003961,0.003961
63,6524.61,1.27443,0.91907,1.21665,0.86564,0.84271,0.90365,0.69164,1.2498,0.78255,1.21685,0.003862,0.003862,0.003862
64,6627.3,1.26778,0.9089,1.21339,0.86993,0.84355,0.90492,0.69233,1.24673,0.77895,1.21468,0.003763,0.003763,0.003763
65,6729.36,1.26456,0.90116,1.20797,0.86927,0.8454,0.90487,0.69348,1.24396,0.77554,1.21311,0.003664,0.003664,0.003664
66,6833.12,1.25628,0.89827,1.20927,0.87037,0.84756,0.90562,0.69399,1.24109,0.77309,1.21088,0.003565,0.003565,0.003565
67,6937.57,1.25482,0.88622,1.20355,0.87057,0.84914,0.9066,0.69533,1.23856,0.77062,1.20893,0.003466,0.003466,0.003466
68,7042.56,1.24665,0.88485,1.20132,0.867,0.85133,0.90675,0.69553,1.23626,0.76796,1.20739,0.003367,0.003367,0.003367
69,7154.55,1.2412,0.87995,1.19897,0.86774,0.85259,0.90704,0.69551,1.23404,0.76604,1.20577,0.003268,0.003268,0.003268
70,7264.39,1.23759,0.87027,1.19494,0.86435,0.85398,0.90686,0.69558,1.23208,0.7639,1.20458,0.003169,0.003169,0.003169
71,7374.59,1.22849,0.86562,1.19492,0.86386,0.85432,0.90728,0.69768,1.23022,0.76174,1.20333,0.00307,0.00307,0.00307
72,7482.04,1.22891,0.86151,1.18661,0.86209,0.85308,0.90733,0.69753,1.22815,0.75998,1.20205,0.002971,0.002971,0.002971
73,7590.19,1.22874,0.85975,1.18944,0.86464,0.85284,0.90725,0.69832,1.22548,0.75783,1.2004,0.002872,0.002872,0.002872
74,7693.14,1.21712,0.84765,1.18191,0.86411,0.85149,0.90737,0.69794,1.22355,0.75626,1.19905,0.002773,0.002773,0.002773
75,7796.7,1.20925,0.84363,1.17894,0.86347,0.8522,0.90797,0.6994,1.22145,0.75449,1.19784,0.002674,0.002674,0.002674
76,7899.49,1.20521,0.83254,1.17767,0.86185,0.85404,0.90847,0.69948,1.21956,0.75218,1.19677,0.002575,0.002575,0.002575
77,8001.9,1.19242,0.83197,1.17489,0.86447,0.8536,0.90882,0.70014,1.21783,0.75028,1.19564,0.002476,0.002476,0.002476
78,8103.74,1.18924,0.82103,1.17201,0.86644,0.85304,0.90892,0.70054,1.21606,0.74887,1.1945,0.002377,0.002377,0.002377
79,8206.97,1.19672,0.81897,1.17082,0.86443,0.85452,0.90886,0.70085,1.21454,0.74742,1.19337,0.002278,0.002278,0.002278
80,8309.34,1.18643,0.81549,1.16776,0.86136,0.85868,0.90906,0.70103,1.21299,0.74556,1.19227,0.002179,0.002179,0.002179
81,8412.15,1.18168,0.80804,1.16235,0.86183,0.86088,0.90914,0.70165,1.21129,0.74436,1.19096,0.00208,0.00208,0.00208
82,8513.85,1.17186,0.80063,1.16097,0.86505,0.86156,0.90938,0.70136,1.2096,0.74273,1.18991,0.001981,0.001981,0.001981
83,8617.17,1.16858,0.79305,1.15952,0.86274,0.86291,0.90965,0.70128,1.20795,0.74107,1.18867,0.001882,0.001882,0.001882
84,8720.56,1.16958,0.78875,1.15146,0.86371,0.86207,0.90964,0.70137,1.20663,0.73959,1.1877,0.001783,0.001783,0.001783
85,8824.32,1.15345,0.78159,1.15226,0.87027,0.85824,0.91033,0.70238,1.20513,0.73789,1.18676,0.001684,0.001684,0.001684
86,8928.12,1.15598,0.7811,1.15026,0.86799,0.85773,0.91041,0.70274,1.20372,0.73652,1.18592,0.001585,0.001585,0.001585
87,9031.04,1.15533,0.786,1.15204,0.86675,0.8606,0.91021,0.7026,1.20191,0.73487,1.18492,0.001486,0.001486,0.001486
88,9134.36,1.13103,0.76126,1.14419,0.86662,0.86166,0.91066,0.70328,1.20079,0.73332,1.18406,0.001387,0.001387,0.001387
89,9238.49,1.14475,0.76568,1.14422,0.86961,0.86067,0.91109,0.70404,1.19924,0.73177,1.18309,0.001288,0.001288,0.001288
90,9340.24,1.1345,0.76435,1.14137,0.87059,0.85971,0.91121,0.70486,1.19776,0.73027,1.18205,0.001189,0.001189,0.001189
91,9441.69,1.12943,0.67061,1.14136,0.87042,0.85835,0.91104,0.70512,1.19635,0.72855,1.18112,0.00109,0.00109,0.00109
92,9541.87,1.106,0.64948,1.12629,0.87197,0.85792,0.91115,0.70599,1.19485,0.72681,1.18019,0.000991,0.000991,0.000991
93,9640.93,1.09479,0.63737,1.12031,0.87239,0.85818,0.91116,0.70595,1.19331,0.72513,1.17917,0.000892,0.000892,0.000892
94,9742.26,1.0932,0.63045,1.11673,0.86835,0.86145,0.9113,0.70649,1.19154,0.7235,1.17818,0.000793,0.000793,0.000793
95,9841.18,1.08204,0.62275,1.11504,0.8672,0.86224,0.91181,0.70608,1.1899,0.72162,1.17718,0.000694,0.000694,0.000694
96,9938.82,1.06872,0.61439,1.1033,0.86722,0.86402,0.91199,0.70654,1.18808,0.71977,1.17618,0.000595,0.000595,0.000595
97,10037.4,1.0636,0.60937,1.10393,0.86544,0.8661,0.91232,0.70755,1.18652,0.71799,1.17535,0.000496,0.000496,0.000496
98,10138.3,1.05613,0.60622,1.09951,0.86506,0.86663,0.91214,0.70755,1.18497,0.71608,1.17445,0.000397,0.000397,0.000397
99,10236.9,1.04508,0.59824,1.09077,0.86675,0.86531,0.91228,0.70805,1.18328,0.71379,1.17331,0.000298,0.000298,0.000298
100,10336.4,1.04268,0.59175,1.09008,0.86737,0.86506,0.91255,0.70871,1.18178,0.71179,1.17238,0.000199,0.000199,0.000199
