epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,2230.27,1.65661,1.51545,1.21463,0.66206,0.54494,0.60307,0.38824,1.80345,1.32343,1.17289,0.00604,0.00604,0.00604
42,2283.77,1.6527,1.50366,1.20945,0.67063,0.53542,0.60235,0.39095,1.79606,1.31551,1.16981,0.005941,0.005941,0.005941
43,2337.44,1.64764,1.48569,1.20842,0.66493,0.54121,0.60562,0.3956,1.79648,1.30845,1.1704,0.005842,0.005842,0.005842
44,2391.77,1.63481,1.47952,1.21043,0.67506,0.54733,0.61076,0.39855,1.79173,1.30388,1.16661,0.005743,0.005743,0.005743
45,2445.27,1.64402,1.47767,1.20611,0.66223,0.54915,0.61495,0.40016,1.79546,1.29802,1.16692,0.005644,0.005644,0.005644
46,2500.07,1.62874,1.46489,1.2032,0.67445,0.5554,0.6201,0.40394,1.78925,1.29075,1.16321,0.005545,0.005545,0.005545
47,2554.52,1.62313,1.44656,1.19783,0.6764,0.55902,0.62356,0.40789,1.78019,1.27967,1.15913,0.005446,0.005446,0.005446
48,2608.92,1.61168,1.4436,1.19405,0.70043,0.55372,0.6253,0.41164,1.7721,1.27327,1.15592,0.005347,0.005347,0.005347
49,2662.68,1.61564,1.44355,1.19297,0.69509,0.55602,0.62764,0.41202,1.76739,1.26998,1.15246,0.005248,0.005248,0.005248
50,2717.87,1.61824,1.43478,1.19407,0.70972,0.5465,0.62887,0.41386,1.75816,1.26327,1.14737,0.005149,0.005149,0.005149
51,2771.49,1.60169,1.41642,1.18577,0.69934,0.55236,0.63015,0.41564,1.75538,1.26305,1.14609,0.00505,0.00505,0.00505
52,2822.71,1.59657,1.39888,1.18601,0.71502,0.55283,0.63283,0.41829,1.75103,1.25499,1.1434,0.004951,0.004951,0.004951
53,2879.14,1.60105,1.40388,1.18652,0.70953,0.55364,0.63331,0.4212,1.74493,1.24992,1.14092,0.004852,0.004852,0.004852
54,2934.3,1.60459,1.3999,1.18731,0.70123,0.56491,0.63653,0.42392,1.73981,1.24269,1.13883,0.004753,0.004753,0.004753
55,2986.53,1.59075,1.3853,1.18341,0.70469,0.56254,0.63976,0.42672,1.73786,1.23654,1.13819,0.004654,0.004654,0.004654
56,3041.39,1.60121,1.39519,1.18121,0.71032,0.55704,0.6423,0.42751,1.73365,1.23349,1.13612,0.004555,0.004555,0.004555
57,3096.4,1.57927,1.37471,1.18392,0.71863,0.55731,0.64224,0.42894,1.72739,1.22979,1.13399,0.004456,0.004456,0.004456
58,3149.87,1.57921,1.36956,1.1777,0.70655,0.56611,0.64407,0.43049,1.72393,1.22612,1.13303,0.004357,0.004357,0.004357
59,3203.64,1.58067,1.36768,1.17423,0.72097,0.5605,0.64597,0.43228,1.71953,1.22082,1.13095,0.004258,0.004258,0.004258
60,3257.19,1.56664,1.34761,1.17258,0.72279,0.56031,0.64646,0.43276,1.71515,1.21785,1.12876,0.004159,0.004159,0.004159
61,3310.51,1.5634,1.34929,1.17258,0.7282,0.55839,0.64736,0.43345,1.71161,1.21425,1.12748,0.00406,0.00406,0.00406
62,3363.74,1.56123,1.34251,1.16938,0.72624,0.56103,0.64867,0.43512,1.70904,1.21193,1.12637,0.003961,0.003961,0.003961
63,3415.44,1.5487,1.33077,1.16879,0.719,0.56795,0.65004,0.43722,1.7068,1.2092,1.12519,0.003862,0.003862,0.003862
64,3467.48,1.56244,1.32986,1.17032,0.72043,0.56967,0.65163,0.43878,1.70558,1.2067,1.12428,0.003763,0.003763,0.003763
65,3519.7,1.54217,1.3175,1.16137,0.72041,0.57391,0.65272,0.43892,1.70254,1.20392,1.12311,0.003664,0.003664,0.003664
66,3573.75,1.54256,1.31414,1.16127,0.713,0.57821,0.65406,0.43999,1.7013,1.20117,1.122,0.003565,0.003565,0.003565
67,3629.03,1.54182,1.30674,1.16037,0.72521,0.57385,0.65484,0.44094,1.69984,1.1977,1.12089,0.003466,0.003466,0.003466
