epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,59.4906,3.40902,5.06763,2.11888,0.00087,0.05223,0.00126,0.00037,3.83295,5.261,2.43455,7.30541e-05,7.30541e-05,7.30541e-05
41,61.0394,3.3899,5.13755,2.11566,0.00075,0.0505,0.00101,0.00032,3.82303,5.21573,2.42793,7.1876e-05,7.1876e-05,7.1876e-05
42,62.7228,3.3204,5.09146,2.12652,0.00089,0.05057,0.00114,0.00035,3.82007,5.20701,2.40287,7.06979e-05,7.06979e-05,7.06979e-05
43,64.3802,3.35358,5.06892,2.10042,0.0011,0.05512,0.00134,0.00037,3.77,5.19372,2.40882,6.95198e-05,6.95198e-05,6.95198e-05
44,65.4846,3.30163,5.07341,2.10813,0.00061,0.04958,0.00121,0.00034,3.77649,5.1263,2.41929,6.83417e-05,6.83417e-05,6.83417e-05
45,66.6784,3.31845,4.9719,2.11155,0.0006,0.04959,0.00102,0.00029,3.75563,5.10792,2.42319,6.71636e-05,6.71636e-05,6.71636e-05
46,67.7516,3.37269,4.97033,2.11778,0.00065,0.05678,0.00097,0.00024,3.74707,5.12212,2.40407,6.59855e-05,6.59855e-05,6.59855e-05
47,69.3948,3.33733,5.05793,2.1228,0.00038,0.04629,0.00058,0.00017,3.7242,5.13446,2.4021,6.48074e-05,6.48074e-05,6.48074e-05
48,70.6575,3.32377,5.05283,2.09554,0.00064,0.05681,0.00064,0.00016,3.71011,5.10056,2.40297,6.36293e-05,6.36293e-05,6.36293e-05
49,72.0971,3.28998,4.98223,2.12745,0.00049,0.04455,0.00056,0.00015,3.71566,5.08807,2.39077,6.24512e-05,6.24512e-05,6.24512e-05
50,73.7253,3.32488,4.90062,2.12917,0.00036,0.04184,0.00048,0.00015,3.71947,5.108,2.40302,6.12731e-05,6.12731e-05,6.12731e-05
51,75.1795,3.34947,4.81679,2.11954,0.00036,0.04553,0.00051,0.00015,3.66743,5.06238,2.372,6.0095e-05,6.0095e-05,6.0095e-05
52,76.6662,3.31997,4.97155,2.10626,0.00039,0.04912,0.00046,0.00016,3.65968,4.99313,2.37187,5.89169e-05,5.89169e-05,5.89169e-05
53,77.8508,3.33623,4.85908,2.107,0.00041,0.05403,0.00057,0.00019,3.63865,4.98006,2.35182,5.77388e-05,5.77388e-05,5.77388e-05
54,79.4339,3.26359,4.87402,2.09335,0.00043,0.05798,0.00057,0.00017,3.63412,5.00356,2.34885,5.65607e-05,5.65607e-05,5.65607e-05
55,80.8857,3.35597,4.91089,2.10811,0.00108,0.05978,0.00097,0.0003,3.62547,4.95757,2.34512,5.53826e-05,5.53826e-05,5.53826e-05
56,82.3577,3.27531,4.89728,2.11873,0.00046,0.06186,0.00054,0.00018,3.62136,4.94481,2.35237,5.42045e-05,5.42045e-05,5.42045e-05
57,83.789,3.29055,4.96201,2.08307,0.00044,0.05824,0.00054,0.0002,3.64779,4.93233,2.3706,5.30264e-05,5.30264e-05,5.30264e-05
58,85.4327,3.33104,4.73806,2.12422,0.00058,0.0622,0.00125,0.0003,3.64232,4.88478,2.36543,5.18483e-05,5.18483e-05,5.18483e-05
59,87.4768,3.30368,4.80879,2.09555,0.00055,0.06382,0.00153,0.00038,3.62899,4.86552,2.36013,5.06702e-05,5.06702e-05,5.06702e-05
60,89.328,3.3407,4.83487,2.11821,0.00043,0.05681,0.00098,0.00037,3.63678,4.87914,2.36649,4.94921e-05,4.94921e-05,4.94921e-05
61,90.6906,3.25162,4.88576,2.07525,0.00084,0.05682,0.00136,0.00049,3.61363,4.88732,2.36653,4.8314e-05,4.8314e-05,4.8314e-05
62,92.0845,3.29924,4.79014,2.11558,0.00043,0.05218,0.00138,0.00058,3.61934,4.90647,2.37303,4.71359e-05,4.71359e-05,4.71359e-05
63,93.5356,3.21879,4.84975,2.06054,0.00044,0.0544,0.00162,0.00075,3.62779,4.94914,2.36846,4.59578e-05,4.59578e-05,4.59578e-05
64,94.9493,3.25644,4.90396,2.09339,0.00046,0.05641,0.0017,0.00071,3.61401,4.96591,2.35734,4.47797e-05,4.47797e-05,4.47797e-05
65,96.2363,3.22556,4.64428,2.04357,0.00069,0.0609,0.0021,0.00099,3.63661,4.97198,2.34264,4.36016e-05,4.36016e-05,4.36016e-05
66,97.8878,3.25828,4.74705,2.0805,0.00071,0.06097,0.00207,0.00097,3.64507,4.96882,2.33104,4.24235e-05,4.24235e-05,4.24235e-05
67,99.1421,3.25153,4.71492,2.09965,0.00065,0.0606,0.00195,0.00096,3.63835,4.98364,2.32979,4.12454e-05,4.12454e-05,4.12454e-05
68,100.767,3.33282,4.78984,2.07483,0.00088,0.06988,0.0025,0.00115,3.61342,5.00011,2.31026,4.00673e-05,4.00673e-05,4.00673e-05
69,102.417,3.18818,4.76298,2.05,0.00085,0.06994,0.00246,0.00121,3.62349,5.02135,2.31082,3.88892e-05,3.88892e-05,3.88892e-05
70,104.139,3.26024,4.66187,2.04175,0.47097,0.00247,0.00314,0.00163,3.60751,4.9961,2.30076,3.77111e-05,3.77111e-05,3.77111e-05
71,105.811,3.18789,4.7297,2.04224,0.48578,0.00276,0.00353,0.00171,3.58823,4.95382,2.29652,3.6533e-05,3.6533e-05,3.6533e-05
72,107.479,3.23368,4.73578,2.06385,0.48616,0.00286,0.00318,0.00168,3.59131,4.9387,2.29741,3.53549e-05,3.53549e-05,3.53549e-05
73,108.845,3.21614,4.59238,2.04975,0.00445,0.07741,0.00535,0.00275,3.57619,4.90893,2.27911,3.41768e-05,3.41768e-05,3.41768e-05
74,110.604,3.29895,4.75508,2.05751,0.00291,0.07297,0.00507,0.00249,3.57279,4.90684,2.28079,3.29987e-05,3.29987e-05,3.29987e-05
75,112.016,3.24222,4.63226,2.07867,0.53717,0.00315,0.00488,0.00242,3.56056,4.91044,2.28995,3.18206e-05,3.18206e-05,3.18206e-05
76,113.554,3.17085,4.69958,2.03389,0.56933,0.00291,0.00485,0.00244,3.56487,4.8971,2.28812,3.06425e-05,3.06425e-05,3.06425e-05
77,115.021,3.23819,4.70831,2.05725,0.56867,0.0029,0.00478,0.00238,3.57154,4.88998,2.28363,2.94644e-05,2.94644e-05,2.94644e-05
78,116.554,3.22418,4.61295,2.02829,0.53895,0.00282,0.00463,0.00234,3.55792,4.85327,2.28176,2.82863e-05,2.82863e-05,2.82863e-05
