epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,50.0134,1.51691,2.01641,1.23587,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,2.94644e-05,2.94644e-05,2.94644e-05
40,51.0626,1.60942,2.03092,1.24917,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,2.71082e-05,2.71082e-05,2.71082e-05
41,52.9929,1.33395,1.42849,1.1149,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,2.4752e-05,2.4752e-05,2.4752e-05
42,54.3887,1.39914,1.50062,1.14185,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,2.23958e-05,2.23958e-05,2.23958e-05
43,55.5541,1.3657,1.46991,1.11079,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,2.00396e-05,2.00396e-05,2.00396e-05
44,56.8164,1.32711,1.39036,1.11026,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,1.76834e-05,1.76834e-05,1.76834e-05
45,58.18,1.39206,1.42495,1.11486,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,1.53272e-05,1.53272e-05,1.53272e-05
46,59.392,1.31988,1.31536,1.12005,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,1.2971e-05,1.2971e-05,1.2971e-05
47,60.4679,1.28913,1.31084,1.10445,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,1.06148e-05,1.06148e-05,1.06148e-05
48,61.7004,1.39106,1.39221,1.13187,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,8.2586e-06,8.2586e-06,8.2586e-06
49,63.011,1.29523,1.28713,1.10632,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,5.9024e-06,5.9024e-06,5.9024e-06
50,64.3147,1.35466,1.33157,1.11031,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,3.5462e-06,3.5462e-06,3.5462e-06
1,3.22934,1.90032,4.70417,1.54422,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,3.57e-06,3.57e-06,3.57e-06
2,4.22866,1.92223,4.84272,1.55712,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,8.16507e-06,8.16507e-06,8.16507e-06
3,5.52782,1.83977,4.42968,1.49113,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,1.25716e-05,1.25716e-05,1.25716e-05
4,6.81285,1.91142,4.65962,1.51837,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,1.67897e-05,1.67897e-05,1.67897e-05
5,8.40979,1.74737,4.21628,1.45319,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,2.08193e-05,2.08193e-05,2.08193e-05
6,9.78732,1.80897,4.31891,1.4714,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,2.46604e-05,2.46604e-05,2.46604e-05
7,11.1846,1.80676,4.05564,1.41929,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,2.8313e-05,2.8313e-05,2.8313e-05
8,12.5085,1.77479,3.78453,1.44959,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,3.1777e-05,3.1777e-05,3.1777e-05
9,13.726,1.76531,3.73314,1.42135,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,3.50526e-05,3.50526e-05,3.50526e-05
10,14.912,1.71069,3.65331,1.392,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,3.81397e-05,3.81397e-05,3.81397e-05
11,16.172,1.75104,3.51144,1.36114,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,4.10383e-05,4.10383e-05,4.10383e-05
12,17.4629,1.66283,3.04945,1.32271,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,4.37484e-05,4.37484e-05,4.37484e-05
13,18.6864,1.63704,3.10076,1.32687,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,4.62701e-05,4.62701e-05,4.62701e-05
14,19.9333,1.67457,3.04187,1.33661,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,4.86032e-05,4.86032e-05,4.86032e-05
15,21.2918,1.67491,3.05776,1.34999,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,5.07478e-05,5.07478e-05,5.07478e-05
16,22.6719,1.68681,2.9907,1.32069,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,5.27039e-05,5.27039e-05,5.27039e-05
17,23.9379,1.61736,2.73338,1.31245,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,5.44715e-05,5.44715e-05,5.44715e-05
18,25.3313,1.67401,2.7023,1.33227,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,5.60507e-05,5.60507e-05,5.60507e-05
19,26.5735,1.64034,2.70764,1.28483,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,5.74413e-05,5.74413e-05,5.74413e-05
20,27.9693,1.57446,2.58481,1.26456,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,5.86434e-05,5.86434e-05,5.86434e-05
21,29.2073,1.6364,2.67412,1.31379,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,5.96571e-05,5.96571e-05,5.96571e-05
22,30.3219,1.55753,2.43782,1.26571,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,6.04822e-05,6.04822e-05,6.04822e-05
23,31.4555,1.55678,2.4368,1.26446,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,6.11189e-05,6.11189e-05,6.11189e-05
24,32.8046,1.7284,2.38773,1.299,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,6.1567e-05,6.1567e-05,6.1567e-05
25,34.207,1.663,2.26759,1.27545,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,6.18267e-05,6.18267e-05,6.18267e-05
26,35.3016,1.68072,2.34515,1.29166,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,6.0095e-05,6.0095e-05,6.0095e-05
27,36.3649,1.65054,2.31754,1.2712,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,5.77388e-05,5.77388e-05,5.77388e-05
28,37.5104,1.58562,2.1914,1.23773,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,5.53826e-05,5.53826e-05,5.53826e-05
29,38.9792,1.52812,2.18037,1.23726,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,5.30264e-05,5.30264e-05,5.30264e-05
30,40.3487,1.52651,2.12867,1.23547,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,5.06702e-05,5.06702e-05,5.06702e-05
31,41.6209,1.54141,2.12961,1.24291,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,4.8314e-05,4.8314e-05,4.8314e-05
32,43.1092,1.58248,2.08286,1.25011,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,4.59578e-05,4.59578e-05,4.59578e-05
33,44.3958,1.60194,2.08548,1.26186,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,4.36016e-05,4.36016e-05,4.36016e-05
34,45.6366,1.47273,2.05249,1.2099,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,4.12454e-05,4.12454e-05,4.12454e-05
35,46.9589,1.6473,2.13631,1.25488,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,3.88892e-05,3.88892e-05,3.88892e-05
36,47.9902,1.62296,1.96237,1.23517,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,3.6533e-05,3.6533e-05,3.6533e-05
37,49.3925,1.50796,1.9268,1.2296,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,3.41768e-05,3.41768e-05,3.41768e-05
38,50.5995,1.55874,1.96509,1.22694,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,3.18206e-05,3.18206e-05,3.18206e-05
39,51.6449,1.51691,2.01641,1.23587,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,2.94644e-05,2.94644e-05,2.94644e-05
40,52.8605,1.60942,2.03092,1.24917,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,2.71082e-05,2.71082e-05,2.71082e-05
41,55.2317,1.33395,1.42849,1.1149,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,2.4752e-05,2.4752e-05,2.4752e-05
42,56.5346,1.39914,1.50062,1.14185,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,2.23958e-05,2.23958e-05,2.23958e-05
43,58.0911,1.3657,1.46991,1.11079,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,2.00396e-05,2.00396e-05,2.00396e-05
44,59.1837,1.32711,1.39036,1.11026,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,1.76834e-05,1.76834e-05,1.76834e-05
45,60.4438,1.39206,1.42495,1.11486,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,1.53272e-05,1.53272e-05,1.53272e-05
46,61.6583,1.31988,1.31536,1.12005,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,1.2971e-05,1.2971e-05,1.2971e-05
47,62.7888,1.28913,1.31084,1.10445,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,1.06148e-05,1.06148e-05,1.06148e-05
48,63.8754,1.39106,1.39221,1.13187,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,8.2586e-06,8.2586e-06,8.2586e-06
49,65.0288,1.29523,1.28713,1.10632,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,5.9024e-06,5.9024e-06,5.9024e-06
50,66.2294,1.35466,1.33157,1.11031,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,3.5462e-06,3.5462e-06,3.5462e-06
1,3.84246,1.90032,4.70417,1.54422,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,3.57e-06,3.57e-06,3.57e-06
2,5.27946,1.92187,4.84346,1.55698,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,6.68066e-06,6.68066e-06,6.68066e-06
3,6.66988,1.84346,4.44777,1.49326,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,7.90636e-06,7.90636e-06,7.90636e-06
4,8.03212,1.93293,4.74872,1.53068,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,7.2471e-06,7.2471e-06,7.2471e-06
5,9.63167,1.78697,4.4451,1.48132,0.55835,0.26363,0.2805,0.19522,1.38296,1.51491,1.1014,4.70288e-06,4.70288e-06,4.70288e-06
