epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,1708.42,1.41265,1.09338,1.28371,0.81252,0.79627,0.85109,0.60991,1.42868,0.96445,1.30936,0.00700003,0.00700003,0.00700003
17,1813.94,1.41173,1.06969,1.27178,0.83654,0.79299,0.86681,0.62905,1.38798,0.932,1.28737,0.00680003,0.00680003,0.00680003
18,1917.84,1.39551,1.06033,1.27243,0.83599,0.80667,0.87334,0.63172,1.38393,0.90689,1.28559,0.00660003,0.00660003,0.00660003
19,2023.95,1.39054,1.0481,1.26008,0.84559,0.7952,0.86559,0.62839,1.37422,0.90896,1.27552,0.00640004,0.00640004,0.00640004
20,2129.83,1.37586,1.02985,1.25556,0.82183,0.80849,0.86795,0.6297,1.36348,0.89964,1.26945,0.00620004,0.00620004,0.00620004
21,2234.95,1.37018,1.01341,1.25198,0.82427,0.82434,0.87642,0.6415,1.35488,0.88482,1.26404,0.00600004,0.00600004,0.00600004
22,2339.36,1.35578,1.0069,1.24522,0.84974,0.80742,0.87053,0.63973,1.33517,0.86226,1.25361,0.00580004,0.00580004,0.00580004
23,2444.68,1.34402,0.99346,1.24026,0.83586,0.8152,0.87528,0.6494,1.33278,0.85892,1.24813,0.00560004,0.00560004,0.00560004
24,2551.6,1.33737,0.97845,1.23805,0.85677,0.81884,0.88062,0.65188,1.33167,0.84307,1.24576,0.00540005,0.00540005,0.00540005
25,2657.13,1.33337,0.97401,1.23668,0.8533,0.82178,0.88184,0.65228,1.30682,0.83116,1.23628,0.00520005,0.00520005,0.00520005
26,2762.2,1.32091,0.95918,1.22651,0.85007,0.82688,0.88577,0.66189,1.30611,0.8282,1.23402,0.00500005,0.00500005,0.00500005
27,2867.28,1.29829,0.94512,1.21969,0.8486,0.82407,0.88765,0.66407,1.28789,0.81757,1.22397,0.00480005,0.00480005,0.00480005
28,2973.82,1.29461,0.93131,1.21303,0.85526,0.83384,0.89115,0.66898,1.2893,0.80521,1.22095,0.00460005,0.00460005,0.00460005
29,3078.91,1.28803,0.91857,1.20723,0.85975,0.84205,0.89324,0.67292,1.27782,0.80185,1.2159,0.00440006,0.00440006,0.00440006
30,3185.89,1.28285,0.9131,1.20545,0.84493,0.83541,0.89149,0.66907,1.27382,0.7943,1.21061,0.00420006,0.00420006,0.00420006
31,3290.33,1.27253,0.89348,1.19996,0.84861,0.84851,0.89396,0.67297,1.26814,0.78565,1.20409,0.00400006,0.00400006,0.00400006
32,3397.32,1.26501,0.89492,1.19934,0.85461,0.83815,0.8952,0.67694,1.25379,0.77821,1.19876,0.00380006,0.00380006,0.00380006
33,3503.24,1.25897,0.88946,1.19166,0.84932,0.84256,0.89867,0.68011,1.25232,0.76974,1.19773,0.00360006,0.00360006,0.00360006
34,3608.34,1.24451,0.8721,1.18615,0.86531,0.85122,0.904,0.6848,1.24472,0.75916,1.19581,0.00340007,0.00340007,0.00340007
35,3712.12,1.23839,0.8601,1.1833,0.87196,0.8511,0.90511,0.68764,1.24328,0.75301,1.19363,0.00320007,0.00320007,0.00320007
36,3819.63,1.2326,0.85375,1.18066,0.87689,0.85154,0.90915,0.68974,1.23377,0.74633,1.1888,0.00300007,0.00300007,0.00300007
37,3925.45,1.22529,0.84393,1.17666,0.86523,0.85849,0.90702,0.69149,1.2219,0.74775,1.18098,0.00280007,0.00280007,0.00280007
38,4030.13,1.21498,0.83072,1.16921,0.85816,0.86916,0.91109,0.69593,1.21633,0.73303,1.1747,0.00260007,0.00260007,0.00260007
39,4137.15,1.20891,0.83431,1.16876,0.87159,0.85193,0.91277,0.69966,1.21181,0.73164,1.17381,0.00240008,0.00240008,0.00240008
40,4244.01,1.19491,0.81892,1.16507,0.88387,0.847,0.91231,0.6973,1.20877,0.72818,1.17295,0.00220008,0.00220008,0.00220008
41,4344.9,1.19489,0.72609,1.16242,0.88678,0.84556,0.9104,0.69963,1.20192,0.72318,1.16952,0.00200008,0.00200008,0.00200008
42,4443.7,1.1701,0.69929,1.15,0.89069,0.84937,0.91295,0.70163,1.19168,0.71219,1.16302,0.00180008,0.00180008,0.00180008
43,4542.75,1.1519,0.6846,1.13863,0.88674,0.85587,0.91452,0.70448,1.18747,0.70806,1.16021,0.00160008,0.00160008,0.00160008
44,4641.86,1.13619,0.67011,1.13153,0.88231,0.86696,0.91646,0.70795,1.18326,0.69939,1.15784,0.00140009,0.00140009,0.00140009
45,4741.2,1.12855,0.66321,1.1284,0.88946,0.8588,0.91694,0.70955,1.17754,0.69449,1.15345,0.00120009,0.00120009,0.00120009
46,4841.34,1.1165,0.65421,1.11664,0.87848,0.85942,0.91701,0.70988,1.17453,0.69129,1.15191,0.00100009,0.00100009,0.00100009
47,4940.41,1.10316,0.64214,1.11311,0.89298,0.85106,0.91688,0.7106,1.17092,0.68727,1.14958,0.000800092,0.000800092,0.000800092
48,5037.91,1.09221,0.63088,1.10684,0.88984,0.84691,0.91658,0.71131,1.16964,0.68545,1.14892,0.000600094,0.000600094,0.000600094
49,5138.44,1.08097,0.62865,1.10475,0.86871,0.86735,0.91616,0.71128,1.16706,0.68241,1.14781,0.000400096,0.000400096,0.000400096
50,5237.91,1.0718,0.62335,1.1014,0.88237,0.85542,0.91642,0.71145,1.16437,0.6806,1.14631,0.000200098,0.000200098,0.000200098
