epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,2597.87,1.59391,1.40601,1.19067,0.70917,0.58185,0.64577,0.44209,1.72839,1.22642,1.12486,0.006832,0.006832,0.006832
34,2674.23,1.5869,1.38682,1.18525,0.72256,0.58946,0.65955,0.45289,1.72434,1.23191,1.11906,0.006733,0.006733,0.006733
35,2751.19,1.5874,1.38237,1.18113,0.70839,0.60647,0.66678,0.4566,1.72111,1.21855,1.1157,0.006634,0.006634,0.006634
36,2830.14,1.58454,1.38399,1.18405,0.73031,0.59453,0.66616,0.45865,1.71012,1.2159,1.11382,0.006535,0.006535,0.006535
37,2906.28,1.57276,1.36739,1.18113,0.73781,0.60578,0.67288,0.46404,1.70059,1.20513,1.10977,0.006436,0.006436,0.006436
38,2982.17,1.57193,1.34737,1.17487,0.72846,0.61361,0.67539,0.466,1.69748,1.19043,1.10914,0.006337,0.006337,0.006337
39,3060.54,1.56652,1.34771,1.17294,0.73597,0.60343,0.67697,0.46887,1.69029,1.18819,1.10496,0.006238,0.006238,0.006238
40,3137.55,1.56251,1.33911,1.17282,0.72407,0.61472,0.68035,0.47305,1.67874,1.18046,1.09976,0.006139,0.006139,0.006139
41,3214.91,1.54876,1.33179,1.16772,0.73512,0.61491,0.68151,0.47556,1.6756,1.18037,1.0968,0.00604,0.00604,0.00604
42,3293.4,1.55015,1.31738,1.16789,0.73904,0.61526,0.68163,0.47779,1.66819,1.17081,1.0931,0.005941,0.005941,0.005941
43,3372.6,1.54627,1.31123,1.15954,0.73343,0.6163,0.68547,0.47722,1.67125,1.16068,1.09312,0.005842,0.005842,0.005842
44,3450.78,1.53933,1.30647,1.1635,0.73091,0.60742,0.68191,0.47595,1.65898,1.16213,1.08777,0.005743,0.005743,0.005743
45,3525.21,1.5284,1.2996,1.1574,0.74,0.61493,0.68974,0.48351,1.65828,1.1554,1.08682,0.005644,0.005644,0.005644
46,3605.04,1.52375,1.28315,1.16089,0.74311,0.625,0.68912,0.48573,1.65472,1.14459,1.08528,0.005545,0.005545,0.005545
47,3685.43,1.53394,1.27787,1.15309,0.75083,0.61475,0.69048,0.48722,1.64998,1.13956,1.08245,0.005446,0.005446,0.005446
48,3761.8,1.521,1.2805,1.15283,0.73968,0.62677,0.69618,0.49204,1.64355,1.13202,1.07942,0.005347,0.005347,0.005347
49,3841.01,1.51851,1.26471,1.14708,0.75309,0.62053,0.69836,0.49222,1.63674,1.12604,1.07696,0.005248,0.005248,0.005248
50,3918.92,1.5159,1.26962,1.14779,0.75302,0.6265,0.70314,0.49615,1.6291,1.11849,1.07307,0.005149,0.005149,0.005149
51,3995.51,1.5051,1.2486,1.14767,0.74262,0.6348,0.70637,0.50103,1.62568,1.11349,1.07058,0.00505,0.00505,0.00505
52,4071.97,1.50611,1.23944,1.14194,0.73544,0.64282,0.70735,0.50255,1.62333,1.1081,1.06879,0.004951,0.004951,0.004951
53,4149.71,1.50129,1.23487,1.14008,0.74301,0.63864,0.70938,0.50366,1.62235,1.1036,1.06704,0.004852,0.004852,0.004852
54,4232.62,1.50457,1.23462,1.14572,0.75335,0.63925,0.71127,0.50383,1.61833,1.10069,1.06551,0.004753,0.004753,0.004753
55,4308.94,1.4936,1.22421,1.14128,0.75513,0.63876,0.71232,0.50607,1.61566,1.09705,1.0648,0.004654,0.004654,0.004654
56,4383.43,1.48605,1.21472,1.13213,0.75397,0.64347,0.71413,0.50714,1.61452,1.09224,1.06383,0.004555,0.004555,0.004555
57,4460.67,1.47911,1.21374,1.13026,0.75254,0.64874,0.71539,0.50969,1.61183,1.08725,1.06277,0.004456,0.004456,0.004456
58,4538.49,1.4814,1.20498,1.13494,0.75247,0.65179,0.71589,0.5095,1.61095,1.08298,1.06179,0.004357,0.004357,0.004357
59,4613.61,1.47008,1.19355,1.1315,0.77053,0.64367,0.71827,0.51095,1.61006,1.07799,1.06122,0.004258,0.004258,0.004258
60,4691.34,1.47418,1.18427,1.13179,0.77777,0.64079,0.72037,0.51325,1.60673,1.075,1.05972,0.004159,0.004159,0.004159
61,4767.37,1.46168,1.18659,1.12393,0.78145,0.64124,0.72174,0.51426,1.604,1.07152,1.05817,0.00406,0.00406,0.00406
62,4844.47,1.45987,1.17766,1.12717,0.76911,0.64486,0.723,0.51573,1.60118,1.06844,1.05659,0.003961,0.003961,0.003961
63,4924.92,1.45887,1.17456,1.12169,0.75557,0.65444,0.72428,0.51629,1.59781,1.06571,1.0549,0.003862,0.003862,0.003862
64,5000.32,1.45531,1.161,1.12266,0.7654,0.65289,0.72551,0.51695,1.59481,1.06325,1.05343,0.003763,0.003763,0.003763
65,5071.38,1.44479,1.15452,1.11916,0.75735,0.66172,0.7262,0.51725,1.59104,1.0606,1.05195,0.003664,0.003664,0.003664
66,5150.1,1.44136,1.15595,1.1191,0.75729,0.6594,0.7264,0.51726,1.58901,1.05829,1.05092,0.003565,0.003565,0.003565
67,5229.18,1.45104,1.14985,1.1192,0.76346,0.6553,0.72671,0.51786,1.58682,1.05557,1.04976,0.003466,0.003466,0.003466
68,5306.15,1.4401,1.14008,1.11628,0.7711,0.6518,0.72631,0.5185,1.58455,1.05338,1.0487,0.003367,0.003367,0.003367
69,5383.9,1.44203,1.13432,1.11672,0.7746,0.65141,0.7274,0.51948,1.58289,1.05117,1.04796,0.003268,0.003268,0.003268
70,5460.83,1.4259,1.13129,1.11178,0.77691,0.65161,0.72786,0.5202,1.58087,1.04935,1.04725,0.003169,0.003169,0.003169
71,5539.39,1.42409,1.11722,1.11193,0.77492,0.65393,0.72884,0.5217,1.58045,1.0475,1.04689,0.00307,0.00307,0.00307
72,5617.1,1.42288,1.10916,1.10614,0.77307,0.65402,0.72931,0.5231,1.57948,1.0459,1.04631,0.002971,0.002971,0.002971
73,5696.1,1.4231,1.10989,1.10716,0.77344,0.65453,0.73082,0.52377,1.57811,1.04381,1.04567,0.002872,0.002872,0.002872
74,5774.18,1.42241,1.10772,1.10355,0.7746,0.6536,0.73142,0.52511,1.57683,1.04225,1.045,0.002773,0.002773,0.002773
75,5852.56,1.40679,1.09502,1.10188,0.77001,0.6593,0.73142,0.52548,1.57535,1.04057,1.04423,0.002674,0.002674,0.002674
76,5929.89,1.40357,1.09633,1.10348,0.77233,0.65903,0.73192,0.52598,1.57418,1.03862,1.04361,0.002575,0.002575,0.002575
77,6009.3,1.39389,1.08657,1.10263,0.77595,0.65846,0.73259,0.52658,1.57314,1.03734,1.04305,0.002476,0.002476,0.002476
78,6086.59,1.3899,1.07197,1.09975,0.77372,0.66052,0.73326,0.52654,1.57199,1.03574,1.0424,0.002377,0.002377,0.002377
79,6163.14,1.3937,1.07379,1.09694,0.77422,0.66196,0.73391,0.52757,1.57033,1.03426,1.04174,0.002278,0.002278,0.002278
80,6242.8,1.38698,1.07179,1.09458,0.77765,0.66074,0.73451,0.52678,1.56871,1.03273,1.04105,0.002179,0.002179,0.002179
81,6321.79,1.38618,1.06094,1.0935,0.77641,0.66162,0.73488,0.52695,1.5671,1.03123,1.04041,0.00208,0.00208,0.00208
82,6400.02,1.38817,1.06436,1.09473,0.77355,0.66297,0.73516,0.52739,1.56626,1.03016,1.04004,0.001981,0.001981,0.001981
83,6478.07,1.37833,1.04245,1.09104,0.77335,0.66302,0.73566,0.52801,1.56486,1.02925,1.03957,0.001882,0.001882,0.001882
84,6556.28,1.38249,1.0513,1.0894,0.77275,0.66311,0.73581,0.52816,1.56345,1.0282,1.03905,0.001783,0.001783,0.001783
85,6634.52,1.37064,1.04207,1.08696,0.77518,0.66098,0.73669,0.52882,1.56242,1.02696,1.0387,0.001684,0.001684,0.001684
86,6724.5,1.36111,1.03436,1.08533,0.77553,0.66386,0.73672,0.52936,1.56127,1.02554,1.03831,0.001585,0.001585,0.001585
87,6815.81,1.36634,1.03722,1.08676,0.7747,0.66585,0.73694,0.52978,1.55984,1.02436,1.03776,0.001486,0.001486,0.001486
88,6908.8,1.34824,1.01955,1.08426,0.77393,0.66599,0.73679,0.53049,1.55826,1.02311,1.03725,0.001387,0.001387,0.001387
89,7005.1,1.35039,1.01943,1.07861,0.77145,0.66779,0.73726,0.5309,1.55697,1.02182,1.03672,0.001288,0.001288,0.001288
90,7098.77,1.3494,1.0162,1.079,0.76844,0.66911,0.7375,0.53061,1.5558,1.02051,1.03623,0.001189,0.001189,0.001189
91,7195.98,1.36749,0.8847,1.05056,0.77313,0.66584,0.73804,0.53094,1.55402,1.01936,1.03553,0.00109,0.00109,0.00109
92,7292.46,1.34443,0.85689,1.03942,0.77121,0.66669,0.7384,0.53171,1.55269,1.01801,1.03498,0.000991,0.000991,0.000991
93,7391,1.33048,0.84772,1.03601,0.76899,0.66816,0.73898,0.53241,1.55133,1.01666,1.03448,0.000892,0.000892,0.000892
94,7484.45,1.32453,0.83241,1.03355,0.77323,0.66697,0.73977,0.53308,1.54976,1.01522,1.0338,0.000793,0.000793,0.000793
95,7581.6,1.3179,0.83077,1.03289,0.77653,0.66479,0.74037,0.53377,1.54814,1.01398,1.03305,0.000694,0.000694,0.000694
96,7673.64,1.30638,0.81761,1.02177,0.77188,0.66814,0.74111,0.53408,1.54685,1.01247,1.03239,0.000595,0.000595,0.000595
97,7769.45,1.30024,0.81336,1.02048,0.76821,0.67061,0.7419,0.53461,1.54519,1.01106,1.03183,0.000496,0.000496,0.000496
98,7859.74,1.28863,0.80764,1.02162,0.76518,0.67212,0.74193,0.53504,1.54391,1.00953,1.03128,0.000397,0.000397,0.000397
99,7938.04,1.29345,0.80593,1.01785,0.76135,0.67511,0.74218,0.53543,1.54248,1.00799,1.03079,0.000298,0.000298,0.000298
100,8021.02,1.28664,0.79452,1.0168,0.76119,0.67789,0.74297,0.53653,1.54074,1.0064,1.03023,0.000199,0.000199,0.000199
